Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Truck,Laps,Money,Status,Led,Pts
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,8.0,20.0,60.0,Stacy Compton,SafeAuto Insurance / Melling Engine Parts (Jeff Wyler),Chevrolet,206.0,10200.0,running,0.0,142.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,9.0,6.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,206.0,10150.0,running,0.0,138.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,10.0,2.0,88.0,Matt Crafton,Tide / Menards (Duke Thorson),Chevrolet,206.0,11050.0,running,0.0,134.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,11.0,14.0,39.0,Ryan Sieg,S&W Towing (Rod Sieg),Chevrolet,206.0,10050.0,running,0.0,130.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,12.0,8.0,31.0,James Buescher,Wolf Pack Rentals (Steve Turner),Chevrolet,206.0,9925.0,running,0.0,127.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,13.0,11.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,206.0,10875.0,running,0.0,124.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,14.0,25.0,48.0,Hermie Sadler,Virginia Lottery (Andy Hillenburg),Chevrolet,206.0,7575.0,running,0.0,121.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,15.0,4.0,2.0,Kevin Harvick,Tide / Kroger (Kevin Harvick),Chevrolet,206.0,8325.0,running,35.0,123.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,16.0,9.0,3.0,Austin Dillon,Bass Pro Shops / Remington / Tracker Boats (Richard Childress),Chevrolet,206.0,9650.0,running,0.0,115.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,17.0,23.0,9.0,B.J. McLeod,Boggy Creek Airboat Rides (Germain Racing),Chevrolet,206.0,7550.0,running,0.0,112.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,18.0,16.0,15.0,Jason Bowles,Billy Ballew Motorsports (Billy Ballew),Toyota,206.0,9550.0,running,0.0,109.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,19.0,27.0,7.0,John King,Courtesy Chevrolet / ASI Limited (Ken Smith),Chevrolet,206.0,9500.0,running,0.0,106.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,20.0,29.0,16.0,Wes Burton,UNCC Motorsports / Kleenoil (Jack Green),Chevrolet,206.0,7700.0,running,0.0,103.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,21.0,5.0,13.0,Johnny Sauter,SealMaster / Curb Records (Mike Curb),Chevrolet,206.0,11525.0,running,49.0,105.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,22.0,17.0,20.0,Johanna Long,Panhandle Grading & Paving (Donald Long),Toyota,206.0,7150.0,running,0.0,97.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,23.0,26.0,85.0,Brent Raymer,Ford. Drive one. (Brent Raymer),Ford,204.0,9375.0,running,0.0,94.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,24.0,33.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,204.0,9350.0,running,0.0,91.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,25.0,30.0,47.0,C.E. Falk,KidsEmbrace.com / Lilly Trucking (Rick Ware),Chevrolet,203.0,8050.0,running,0.0,88.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,26.0,34.0,6.0,Amber Cope,Odyssey Extreme Batteries / Charter (Rick Ware),Dodge,203.0,8025.0,running,0.0,85.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,27.0,28.0,46.0,Clay Greenfield,Team Gill Racing (Danny Gill),Dodge,202.0,7300.0,running,0.0,82.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,28.0,31.0,87.0,Chris Jones,Yogurt Technologies LLC (Rick Jones),Chevrolet,202.0,6925.0,running,0.0,79.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,29.0,19.0,92.0,Dennis Setzer,FleetHQ.com / BTS Tire & Wheel / QMI (Ricky Benton),Chevrolet,201.0,6875.0,radiator,0.0,76.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,30.0,32.0,1.0,Angela Ruch,Odyssey Battery / Charter (Daisy Ramirez),Dodge,200.0,6850.0,running,0.0,73.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,31.0,21.0,97.0,Matt Lofton,Strutmasters.com (Matt Lofton),Toyota,198.0,6900.0,running,0.0,0.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,32.0,36.0,24.0,Cody Cambensy,Tucson Window & Door / MasterCraft Safety (Jennifer Jo Cobb),Ford,198.0,6375.0,running,0.0,67.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,33.0,35.0,10.0,Jennifer Jo Cobb,DrivenMale.com / DriverBoutique.com (Jennifer Jo Cobb),Ford,172.0,6350.0,running,0.0,64.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,34.0,12.0,17.0,Timothy Peters,Nelson Toyota / Red Horse Racing (Tom DeLoach),Toyota,163.0,6300.0,crash,0.0,61.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,35.0,18.0,12.0,Mario Gosselin,Tire Monkey / James Carter Attorney (Mario Gosselin),Chevrolet,116.0,6275.0,engine,0.0,58.0
2010,21,Martinsville,Martinsville Speedway,0.526,paved track,36.0,22.0,93.0,Mike Garvey,S&W Towing (Rod Sieg),Chevrolet,27.0,6242.0,brakes,0.0,55.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,1.0,18.0,18.0,Kyle Busch,Toyota Tundra / Traxxas (Kyle Busch),Toyota,95.0,65650.0,running,8.0,190.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,2.0,5.0,51.0,Aric Almirola,Red Top Collector Car Auction (Billy Ballew),Toyota,95.0,49890.0,running,5.0,175.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,3.0,8.0,13.0,Johnny Sauter,FarmPaint.com (Mike Curb),Chevrolet,95.0,31710.0,running,0.0,165.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,4.0,11.0,88.0,Matt Crafton,Australian Gold / Menards (Duke Thorson),Chevrolet,95.0,21425.0,running,4.0,165.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,5.0,7.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,95.0,16225.0,running,0.0,155.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,6.0,9.0,31.0,James Buescher,Wolf Pack Rentals (Steve Turner),Chevrolet,95.0,15125.0,running,0.0,150.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,7.0,15.0,17.0,Timothy Peters,Wiss Metal Cutting Tools (Tom DeLoach),Toyota,95.0,16875.0,running,0.0,146.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,8.0,3.0,3.0,Austin Dillon,Bass Pro Shops / Remington / Tracker Boats (Richard Childress),Chevrolet,95.0,15075.0,running,0.0,142.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,9.0,2.0,23.0,Jason White,GunBroker.com / Pursuit Channel (Steve Urvan),Ford,95.0,13975.0,running,12.0,143.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,10.0,19.0,46.0,Craig Goess,Greenville Toyota (Eddie Sharp),Toyota,95.0,14825.0,running,0.0,134.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,11.0,13.0,81.0,David Starr,Zachry (Steve Urvan),Toyota,95.0,13775.0,running,0.0,130.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,12.0,27.0,93.0,Mike Garvey,S&W Towing (Rod Sieg),Chevrolet,95.0,14600.0,running,0.0,127.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,13.0,14.0,60.0,Narain Karthikeyan,SafeAuto Insurance / Wyler.com (Jeff Wyler),Chevrolet,95.0,13500.0,running,0.0,124.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,14.0,4.0,2.0,Ken Schrader,Moore's Marinade (Kevin Harvick),Chevrolet,95.0,13400.0,running,1.0,126.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,15.0,16.0,5.0,Mike Skinner,Exide Batteries (Randy Moss),Toyota,95.0,14350.0,running,1.0,123.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,16.0,28.0,53.0,Justin Hobgood,Alabama Cattlemen's Association (William Bishop),Chevrolet,93.0,10950.0,running,0.0,115.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,17.0,23.0,47.0,Donnie Neuenberger,Plan B Techologies (Rick Ware),Chevrolet,93.0,13100.0,running,0.0,112.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,18.0,10.0,30.0,Todd Bodine,Valvoline (Germain Racing),Toyota,93.0,13000.0,running,0.0,109.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,19.0,6.0,84.0,Chris Fontaine,Glenden Enterprises (Chris Fontaine),Toyota,92.0,10625.0,ignition,15.0,111.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,20.0,32.0,28.0,Andy Lally,FDNY Racing (Jim Rosenblum),Chevrolet,92.0,11025.0,running,0.0,103.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,21.0,1.0,33.0,"Ron Hornaday, Jr.",E-Z-Go 2Five Street Legal Vehicle (Kevin Harvick),Chevrolet,91.0,17875.0,crash,49.0,110.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,22.0,12.0,95.0,Grant Enfinger,BeasleyAllen.com / Roush Yates (Danny Gill),Ford,91.0,10325.0,crash,0.0,97.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,23.0,21.0,10.0,Jennifer Jo Cobb,DrivenMale.com / DriverBoutique.com (Jennifer Jo Cobb),Ford,91.0,12475.0,running,0.0,94.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,24.0,26.0,39.0,Ryan Sieg,S&W Towing (Rod Sieg),Chevrolet,91.0,11125.0,running,0.0,91.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,25.0,34.0,48.0,Bryan Silas,Pro Gold (Andy Hillenburg),Chevrolet,86.0,10025.0,running,0.0,88.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,26.0,25.0,7.0,"Tony Jackson, Jr.",ASI Limited / Akzo Nobel (Ken Smith),Chevrolet,77.0,10925.0,radiator,0.0,85.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,27.0,20.0,9.0,Max Papis,GEICO (Germain Racing),Toyota,59.0,10175.0,crash,0.0,82.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,28.0,35.0,0.0,Dominick Casola,Koma Unwind Chillaxation Drink (Daisy Ramirez),Chevrolet,56.0,9725.0,suspension,0.0,0.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,29.0,30.0,89.0,Mike Harmon,Lafferty Performance / Blue Ox (Chris Lafferty),Ford,38.0,9625.0,engine,0.0,76.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,30.0,29.0,57.0,Norm Benning,Norm Benning Racing (Norm Benning),Chevrolet,33.0,10025.0,brakes,0.0,73.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,31.0,31.0,85.0,Brent Raymer,Blast-It-All / Ford. Drive One. (Brent Raymer),Ford,26.0,9400.0,axle,0.0,70.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,32.0,24.0,6.0,Jeffrey Earnhardt,Firestop / FW1 / FuelDoctor (Rick Ware),Chevrolet,22.0,9300.0,crash,0.0,67.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,33.0,17.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,22.0,9200.0,crash,0.0,64.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,34.0,22.0,12.0,Mario Gosselin,Accell Constr./TireMonkey.com/James Carter (Mario Gosselin),Chevrolet,18.0,9150.0,engine,0.0,61.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,35.0,36.0,24.0,Jerick Johnson,Lafferty Performance (Chris Lafferty),Chevrolet,6.0,9105.0,electrical,0.0,0.0
2010,22,Talladega,Talladega Superspeedway,2.66,paved track,36.0,33.0,72.0,John Jackson,James Carter Attorney / SponsorTheTruck.com (Mario Gosselin),Chevrolet,5.0,9059.0,oil pressure,0.0,55.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,1.0,3.0,18.0,Kyle Busch,Interstate Batteries / IAmSecond.com (Kyle Busch),Toyota,147.0,63150.0,running,80.0,195.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,2.0,7.0,13.0,Johnny Sauter,FarmPaint.com / Curb Records (Mike Curb),Chevrolet,147.0,44715.0,running,31.0,175.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,3.0,1.0,88.0,Matt Crafton,McGuire-Nicholas / Menards (Duke Thorson),Chevrolet,147.0,30310.0,running,0.0,165.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,4.0,5.0,30.0,Todd Bodine,Valvoline (Germain Racing),Toyota,147.0,22200.0,running,23.0,165.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,5.0,2.0,2.0,Elliott Sadler,Realtree Outfitters (Kevin Harvick),Chevrolet,147.0,12150.0,running,0.0,155.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,6.0,21.0,31.0,James Buescher,Wolf Pack Rentals (Steve Turner),Chevrolet,147.0,13300.0,running,0.0,150.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,7.0,12.0,51.0,Aric Almirola,Billy Ballew Motorsports (Billy Ballew),Toyota,147.0,14000.0,running,2.0,151.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,8.0,24.0,5.0,Mike Skinner,Exide Batteries / International Trucks (Randy Moss),Toyota,147.0,13300.0,running,0.0,142.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,9.0,13.0,29.0,Parker Kligerman,Brad Keselowski Racing (Brad Keselowski),Dodge,147.0,9950.0,running,0.0,138.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,10.0,11.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,147.0,13025.0,running,0.0,134.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,11.0,14.0,23.0,Jason White,GunBroker.com / RMEF.org (Steve Urvan),Toyota,147.0,11975.0,running,2.0,135.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,12.0,16.0,17.0,Timothy Peters,Red Horse Racing (Tom DeLoach),Toyota,147.0,11800.0,running,0.0,127.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,13.0,10.0,47.0,"Bobby Hamilton, Jr.",Lilly Trucking (Rick Ware),Chevrolet,147.0,11700.0,running,8.0,129.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,14.0,19.0,60.0,Stacy Compton,SafeAuto Insurance / Courtyard (Jeff Wyler),Chevrolet,147.0,11600.0,running,0.0,121.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,15.0,15.0,81.0,David Starr,Zachry (Steve Urvan),Toyota,146.0,12325.0,running,0.0,118.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,16.0,25.0,39.0,Ryan Sieg,S&W Towing (Rod Sieg),Chevrolet,146.0,11575.0,running,0.0,115.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,17.0,18.0,73.0,Rick Crawford,County Building Centers (Ron Crosby),Chevrolet,146.0,9025.0,running,0.0,112.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,18.0,30.0,86.0,Jamie Dick,Viva Auto Group (Jimmy Dick),Chevrolet,145.0,8925.0,running,0.0,109.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,19.0,27.0,50.0,T.J. Bell,Liberty Tire Recycling/Pinnacle Rubber Mulch (Mark Beaver),Chevrolet,145.0,8825.0,running,0.0,106.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,20.0,28.0,12.0,Mario Gosselin,Accell Constr./TireMonkey.com/James Carter (Mario Gosselin),Chevrolet,145.0,11475.0,running,0.0,103.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,21.0,20.0,25.0,Tayler Malsam,Coinstar / H-E-B (Randy Moss),Toyota,144.0,10875.0,running,0.0,100.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,22.0,17.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,144.0,11775.0,running,0.0,97.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,23.0,23.0,9.0,Max Papis,GEICO (Germain Racing),Toyota,142.0,8425.0,running,0.0,94.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,24.0,31.0,10.0,Jennifer Jo Cobb,Guier Fence (Jennifer Jo Cobb),Ford,141.0,10575.0,running,0.0,91.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,25.0,6.0,3.0,Austin Dillon,Bass Pro Shops / Remington / Tracker Boats (Richard Childress),Chevrolet,140.0,10475.0,running,0.0,88.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,26.0,35.0,57.0,Norm Benning,Centramatic (Norm Benning),Chevrolet,134.0,9125.0,running,0.0,85.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,27.0,32.0,6.0,Lance Fenton,KidsEmbrace.com (Rick Ware),Chevrolet,134.0,9025.0,running,0.0,82.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,28.0,22.0,46.0,Jason Bowles,Eddie Sharp Racing (Eddie Sharp),Toyota,124.0,8275.0,transmission,0.0,79.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,29.0,26.0,82.0,Paddy Rodenbeck,Integrity Global Security (Patrick Rodenbeck),Chevrolet,105.0,7800.0,engine,0.0,76.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,30.0,34.0,93.0,Shane Sieg,S&W Towing (Rod Sieg),Chevrolet,73.0,8200.0,overheating,0.0,73.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,31.0,33.0,85.0,Brent Raymer,Ford. Drive one. (Brent Raymer),Ford,55.0,7625.0,handling,0.0,70.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,32.0,4.0,33.0,"Ron Hornaday, Jr.",Georgia Boot (Kevin Harvick),Chevrolet,52.0,8600.0,crash,1.0,72.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,33.0,8.0,11.0,Miguel Paludo,Stemco / Duroline (Tom DeLoach),Toyota,52.0,7585.0,crash,0.0,64.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,34.0,36.0,16.0,Wes Burton,Green Burton Motorsports (Jack Green),Chevrolet,17.0,7575.0,ignition,0.0,61.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,35.0,29.0,7.0,Butch Miller,Zachry / ASI Limited (Ken Smith),Toyota,5.0,7565.0,engine,0.0,58.0
2010,23,Fort Worth,Texas Motor Speedway,1.5,paved track,36.0,9.0,20.0,Johanna Long,Panhandle Grading & Paving (Donald Long),Toyota,1.0,7539.0,crash,0.0,55.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,1.0,3.0,2.0,Clint Bowyer,Kroger (Kevin Harvick),Chevrolet,150.0,37475.0,running,97.0,195.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,2.0,4.0,18.0,Kyle Busch,Z-Line Designs (Kyle Busch),Toyota,150.0,30290.0,running,25.0,175.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,3.0,5.0,13.0,Johnny Sauter,FarmPaint.com / Curb Records (Mike Curb),Chevrolet,150.0,22335.0,running,0.0,165.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,4.0,2.0,88.0,Matt Crafton,Australian Gold / Menards (Duke Thorson),Chevrolet,150.0,14050.0,running,0.0,160.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,5.0,9.0,51.0,Aric Almirola,Floors by Design (Billy Ballew),Toyota,150.0,14150.0,running,0.0,155.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,6.0,8.0,5.0,Mike Skinner,International Trucks / Monaco RV (Randy Moss),Toyota,150.0,11675.0,running,0.0,150.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,7.0,1.0,3.0,Austin Dillon,Bass Pro Shops / Remington / Tracker Boats (Richard Childress),Chevrolet,150.0,16425.0,running,24.0,151.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,8.0,12.0,81.0,David Starr,ASI Limited / Zachry (Steve Urvan),Toyota,150.0,11275.0,running,0.0,142.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,9.0,7.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,150.0,11225.0,running,0.0,138.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,10.0,11.0,47.0,"Bobby Hamilton, Jr.",Greeting Express (Rick Ware),Chevrolet,150.0,11900.0,running,0.0,134.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,11.0,18.0,31.0,James Buescher,Great Clips (Steve Turner),Chevrolet,150.0,11175.0,running,4.0,135.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,12.0,15.0,30.0,Todd Bodine,Germain.com (Germain Racing),Toyota,150.0,10850.0,running,0.0,127.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,13.0,6.0,17.0,Timothy Peters,Lufkin Pro Series (Tom DeLoach),Toyota,150.0,10800.0,running,0.0,124.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,14.0,10.0,60.0,Stacy Compton,SafeAuto Insurance / Embassy Suites (Jeff Wyler),Chevrolet,150.0,10725.0,running,0.0,121.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,15.0,13.0,90.0,Brad Sweet,Great Clips Racing (Doug Stringer),Chevrolet,150.0,9275.0,running,0.0,118.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,16.0,17.0,19.0,David Mayhew,MMI Services / Ron's Rear Ends (Steve McGowan),Chevrolet,150.0,8350.0,running,0.0,0.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,17.0,16.0,62.0,Greg Pursley,Gene Price Motorsports / Star Nursery (Gene Price),Chevrolet,150.0,8500.0,running,0.0,112.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,18.0,23.0,25.0,Tayler Malsam,Exide Batteries (Randy Moss),Toyota,150.0,10500.0,running,0.0,109.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,19.0,20.0,46.0,Steve Park,Van Dyk Baler Corp. / Bollegraaf (Eddie Sharp),Toyota,150.0,10450.0,running,0.0,106.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,20.0,27.0,39.0,Ryan Sieg,S&W Towing (Rod Sieg),Chevrolet,149.0,10900.0,running,0.0,103.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,21.0,32.0,85.0,Brent Raymer,Ford. Drive one. (Brent Raymer),Ford,147.0,11325.0,running,0.0,100.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,22.0,28.0,22.0,"Tim George, Jr.",RCR Development (Richard Childress),Chevrolet,146.0,8025.0,running,0.0,97.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,23.0,29.0,10.0,Jennifer Jo Cobb,DrivenMale.com / DriverBoutique.com (Jennifer Jo Cobb),Ford,145.0,10175.0,running,0.0,94.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,24.0,35.0,57.0,Norm Benning,Centramatic (Norm Benning),Chevrolet,143.0,10075.0,running,0.0,91.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,25.0,34.0,1.0,Brian Weber,Koma Unwind Chillaxation Drink (Daisy Ramirez),Chevrolet,142.0,7725.0,running,0.0,0.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,26.0,25.0,86.0,Jamie Dick,Viva Auto Group (Jimmy Dick),Chevrolet,138.0,7625.0,running,0.0,85.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,27.0,22.0,4.0,Ricky Carmichael,Monster Energy (Steve Turner),Chevrolet,137.0,8500.0,running,0.0,82.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,28.0,26.0,6.0,C.E. Falk,Kids Embrace Car Seats (Rick Ware),Chevrolet,132.0,8400.0,running,0.0,79.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,29.0,14.0,33.0,"Ron Hornaday, Jr.",E-Z-Go 2Five Street Legal Vehicle (Kevin Harvick),Chevrolet,114.0,8650.0,crash,0.0,76.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,30.0,33.0,72.0,Caitlin Shaw,Oil Medics / Community Healthcare Services (Mario Gosselin),Chevrolet,84.0,7700.0,crash,0.0,73.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,31.0,21.0,9.0,Tom Hessert III,Cherry Hill Classic Cars (Germain Racing),Toyota,84.0,7150.0,overheating,0.0,70.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,32.0,19.0,23.0,Jason White,GunBroker.com / Mule Deer Foundation (Steve Urvan),Toyota,53.0,7125.0,engine,0.0,67.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,33.0,31.0,93.0,Shane Sieg,S&W Towing (Rod Sieg),Chevrolet,36.0,7100.0,overheating,0.0,64.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,34.0,24.0,12.0,Mario Gosselin,Accell Constr./TireMonkey.com/James Carter (Mario Gosselin),Chevrolet,30.0,7075.0,overheating,0.0,61.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,35.0,36.0,89.0,Chris Lafferty,Lafferty Performance / Blue Ox (Chris Lafferty),Chevrolet,14.0,7040.0,crash,0.0,58.0
2010,24,Phoenix,Phoenix International Raceway,1.0,paved track,36.0,30.0,7.0,Butch Miller,ASI Limited (Ken Smith),Toyota,8.0,7004.0,axle,0.0,55.0
2010,25,Homestead,Homestead-Miami Speedway,1.5,paved track,1.0,2.0,18.0,Kyle Busch,Toyota Tundra / TRAXXAS (Kyle Busch),Toyota,134.0,51775.0,running,57.0,195.0
2010,25,Homestead,Homestead-Miami Speedway,1.5,paved track,2.0,9.0,33.0,"Ron Hornaday, Jr.",Georgia Boot (Kevin Harvick),Chevrolet,134.0,29940.0,running,15.0,175.0
2010,25,Homestead,Homestead-Miami Speedway,1.5,paved track,3.0,3.0,13.0,Johnny Sauter,FarmPaint.com / Curb Records (Mike Curb),Chevrolet,134.0,23460.0,running,14.0,170.0
2010,25,Homestead,Homestead-Miami Speedway,1.5,paved track,4.0,8.0,30.0,Todd Bodine,Germain Racing (Germain Racing),Toyota,134.0,18375.0,running,18.0,165.0
2010,25,Homestead,Homestead-Miami Speedway,1.5,paved track,5.0,5.0,51.0,Aric Almirola,Riverside Cafe (Billy Ballew),Toyota,134.0,17225.0,running,8.0,160.0
2010,25,Homestead,Homestead-Miami Speedway,1.5,paved track,6.0,7.0,88.0,Matt Crafton,McGuire-Nicholas / Menards (Duke Thorson),Chevrolet,134.0,15225.0,running,0.0,150.0
2010,25,Homestead,Homestead-Miami Speedway,1.5,paved track,7.0,6.0,7.0,Justin Lofton,visitPIT.com (Tom DeLoach),Toyota,134.0,16025.0,running,0.0,146.0
